"Size_class","trip","year","month","day","fhours","lon","lat","sst","catch","data"
"Unknown","2001_155428_18_9_30",2001,9,30,12,-63.1166666666667,44.5833333333333,NA,0,"hdata"
"Unknown","2001_156206_3_9_30",2001,9,30,12,-60.8333333333333,45.3166666666667,NA,0,"hdata"
"Unknown","2001_156408_7_9_30",2001,9,30,12,-63.45,44.5666666666667,NA,0,"hdata"
"Unknown","2001_156449_13_9_30",2001,9,30,5,-63.3,44.45,NA,1,"hdata"
"Unknown","2001_156460_40_9_30",2001,9,30,9,-63.1333333333333,44.55,NA,0,"hdata"
"Unknown","2001_156805_2_9_30",2001,9,30,12,-61.4666666666667,45.05,NA,0,"hdata"
"Unknown","2001_156808_4_9_30",2001,9,30,12,-60.85,45.3166666666667,NA,0,"hdata"
"Unknown","2001_156879_14_9_30",2001,9,30,12,-63.1333333333333,44.55,NA,0,"hdata"
"Unknown","2001_156888_7_9_30",2001,9,30,12,-60.8666666666667,45.2833333333333,NA,0,"hdata"
"Unknown","2001_156892_19_9_30",2001,9,30,10,-63.1333333333333,44.55,NA,0,"hdata"
"Unknown","2001_157003_3_9_30",2001,9,30,12,-60.3,45.2666666666667,NA,0,"hdata"
"Unknown","2001_157043_3_9_30",2001,9,30,12,-60.8666666666667,45.3333333333333,NA,0,"hdata"
"Unknown","2001_157053_6_9_30",2001,9,30,11,-61.4666666666667,45.05,NA,0,"hdata"
"Unknown","2001_157072_2_9_30",2001,9,30,12,-60.8666666666667,45.2833333333333,NA,0,"hdata"
"Unknown","2001_158932_12_9_30",2001,9,30,4.5,-63.15,44.6,NA,1,"hdata"
"Unknown","2001_2424_17_10_1",2001,10,1,4,-63.4166666666667,44.4666666666667,NA,0,"hdata"
"Unknown","2001_3896_5_10_1",2001,10,1,12,-60.7666666666667,45.3,NA,0,"hdata"
"Unknown","2001_13157_3_10_1",2001,10,1,12,-60.95,42.3,NA,0,"hdata"
"Unknown","2001_18847_17_10_1",2001,10,1,12,-61.5,45.0333333333333,NA,1,"hdata"
"Unknown","2001_104558_12_10_1",2001,10,1,7,-61.4333333333333,45.0333333333333,NA,1,"hdata"
"Unknown","2001_150689_6_10_1",2001,10,1,13,-60.7833333333333,45.3333333333333,NA,0,"hdata"
"Unknown","2001_150960_7_10_1",2001,10,1,12,-61.4833333333333,45.0333333333333,NA,0,"hdata"
"Unknown","2001_150998_4_10_1",2001,10,1,9,-60.8,45.3,NA,0,"hdata"
"Unknown","2001_151015_9_10_1",2001,10,1,12,-60.4333333333333,45.1166666666667,NA,1,"hdata"
"Unknown","2001_151148_4_10_1",2001,10,1,10,-60.8333333333333,45.3166666666667,NA,0,"hdata"
"Unknown","2001_151587_5_10_1",2001,10,1,5,-61.5,45,NA,0,"hdata"
"Unknown","2001_151615_8_10_1",2001,10,1,12,-60.8666666666667,45.3,NA,0,"hdata"
"Unknown","2001_151663_6_10_1",2001,10,1,6,-61.4333333333333,45.0833333333333,NA,1,"hdata"
"Unknown","2001_152040_39_10_1",2001,10,1,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_152206_4_10_1",2001,10,1,7.5,-60.8666666666667,45.3,NA,1,"hdata"
"Unknown","2001_152566_9_10_1",2001,10,1,12,-63.15,44.6,NA,0,"hdata"
"Unknown","2001_154014_5_10_1",2001,10,1,12,-60.85,45.35,NA,0,"hdata"
"Unknown","2001_154030_9_10_1",2001,10,1,12,-63.1166666666667,44.5333333333333,NA,0,"hdata"
"Unknown","2001_154033_11_10_1",2001,10,1,12,-63.3,44.5833333333333,NA,0,"hdata"
"Unknown","2001_154475_21_10_1",2001,10,1,6,-63,44,NA,1,"hdata"
"Unknown","2001_154477_2_10_1",2001,10,1,12,-60.8166666666667,45.2833333333333,NA,0,"hdata"
"Unknown","2001_154486_6_10_1",2001,10,1,12,-60.85,45.2666666666667,NA,0,"hdata"
"Unknown","2001_154565_4_10_1",2001,10,1,11,-60.85,45.3,NA,0,"hdata"
"Unknown","2001_155128_11_10_1",2001,10,1,12,-63.1166666666667,44.6,NA,0,"hdata"
"Unknown","2001_155133_20_10_1",2001,10,1,12,-62.6833333333333,44.3666666666667,NA,0,"hdata"
"Unknown","2001_155162_4_10_1",2001,10,1,10.5,-60.8333333333333,45.3166666666667,NA,0,"hdata"
"Unknown","2001_155428_19_10_1",2001,10,1,21,-63.1166666666667,44.5833333333333,NA,0,"hdata"
"Unknown","2001_156408_8_10_1",2001,10,1,12,-63.4333333333333,44.5666666666667,NA,0,"hdata"
"Unknown","2001_156805_3_10_1",2001,10,1,12,-61.4833333333333,45.0333333333333,NA,0,"hdata"
"Unknown","2001_156808_5_10_1",2001,10,1,12,-60.8166666666667,45.3166666666667,NA,0,"hdata"
"Unknown","2001_156879_15_10_1",2001,10,1,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_156888_8_10_1",2001,10,1,12,-60.8333333333333,45.2833333333333,NA,0,"hdata"
"Unknown","2001_156892_20_10_1",2001,10,1,7.5,-63.1333333333333,44.05,NA,0,"hdata"
"Unknown","2001_156932_4_10_1",2001,10,1,10,-60.85,45.3166666666667,NA,1,"hdata"
"Unknown","2001_156957_3_10_1",2001,10,1,12,-61.4666666666667,45.0166666666667,NA,0,"hdata"
"Unknown","2001_157003_4_10_1",2001,10,1,15,-61.5666666666667,45.0166666666667,NA,1,"hdata"
"Unknown","2001_157043_4_10_1",2001,10,1,7,-60.85,45.2833333333333,NA,1,"hdata"
"Unknown","2001_157053_7_10_1",2001,10,1,12,-61.4666666666667,45.05,NA,0,"hdata"
"Unknown","2001_157062_3_10_1",2001,10,1,12,-60.8333333333333,45.0333333333333,NA,0,"hdata"
"Unknown","2001_157072_3_10_1",2001,10,1,12,-60.7666666666667,45.3333333333333,NA,0,"hdata"
"Unknown","2001_158932_13_10_1",2001,10,1,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_158990_3_10_1",2001,10,1,12,-60.85,45.3,NA,0,"hdata"
"Unknown","2001_176079_4_10_1",2001,10,1,3,-63.1666666666667,44.5833333333333,NA,1,"hdata"
"Unknown","2001_2424_18_10_2",2001,10,2,10.2,-63.0666666666667,44.6333333333333,NA,0,"hdata"
"Unknown","2001_3896_6_10_2",2001,10,2,12,-60.85,45.25,NA,0,"hdata"
"Unknown","2001_8402_11_10_2",2001,10,2,8,-63.1333333333333,44.5833333333333,NA,1,"hdata"
"Unknown","2001_13157_4_10_2",2001,10,2,12,-60.8333333333333,45.3,NA,0,"hdata"
"Unknown","2001_18847_18_10_2",2001,10,2,4,-61.4333333333333,45.05,NA,1,"hdata"
"Unknown","2001_102394_30_10_2",2001,10,2,13,-64.6666666666667,43.8666666666667,NA,0,"hdata"
"Unknown","2001_104479_21_10_2",2001,10,2,12,-64.6833333333333,43.8833333333333,NA,0,"hdata"
"Unknown","2001_104668_19_10_2",2001,10,2,13.5,-60.8833333333333,45.3166666666667,NA,2,"hdata"
"Unknown","2001_150689_7_10_2",2001,10,2,12,-60.8666666666667,45.3,NA,1,"hdata"
"Unknown","2001_150960_8_10_2",2001,10,2,12,-61.2166666666667,45.1333333333333,NA,0,"hdata"
"Unknown","2001_150998_5_10_2",2001,10,2,8,-60.8,45.3,NA,1,"hdata"
"Unknown","2001_151015_10_10_2",2001,10,2,19.4,-60.4333333333333,45.1166666666667,NA,1,"hdata"
"Unknown","2001_151148_5_10_2",2001,10,2,10,-60.8333333333333,45.3166666666667,NA,0,"hdata"
"Unknown","2001_151512_10_10_2",2001,10,2,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_151587_6_10_2",2001,10,2,12,-61.5,45.1,NA,0,"hdata"
"Unknown","2001_151615_9_10_2",2001,10,2,12,-60.85,45.3,NA,0,"hdata"
"Unknown","2001_152040_40_10_2",2001,10,2,8,-63.3166666666667,44.5333333333333,NA,0,"hdata"
"Unknown","2001_152206_5_10_2",2001,10,2,12,-60.8666666666667,45.3,NA,0,"hdata"
"Unknown","2001_152566_10_10_2",2001,10,2,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_152606_5_10_2",2001,10,2,8,-60.95,45.2666666666667,NA,1,"hdata"
"Unknown","2001_153450_6_10_2",2001,10,2,12,-60.8666666666667,45.2833333333333,NA,0,"hdata"
"Unknown","2001_154014_6_10_2",2001,10,2,12,-60.8333333333333,45.3,NA,0,"hdata"
"Unknown","2001_154033_12_10_2",2001,10,2,12,-63.3166666666667,44.5833333333333,NA,0,"hdata"
"Unknown","2001_154486_7_10_2",2001,10,2,12,-60.85,45.2333333333333,NA,0,"hdata"
"Unknown","2001_154565_5_10_2",2001,10,2,10,-60.85,45.3,NA,0,"hdata"
"Unknown","2001_155128_12_10_2",2001,10,2,12,-63.1166666666667,44.6,NA,0,"hdata"
"Unknown","2001_155133_21_10_2",2001,10,2,12,-63,44.5333333333333,NA,0,"hdata"
"Unknown","2001_155162_5_10_2",2001,10,2,11.5,-60.8333333333333,45.3166666666667,NA,0,"hdata"
"Unknown","2001_155387_17_10_2",2001,10,2,4,-63.1166666666667,44.6,NA,1,"hdata"
"Unknown","2001_155428_20_10_2",2001,10,2,7.25,-63.1166666666667,44.55,NA,1,"hdata"
"Unknown","2001_156408_9_10_2",2001,10,2,12,-63.45,44.5666666666667,NA,0,"hdata"
"Unknown","2001_156478_23_10_2",2001,10,2,12,-63.4166666666667,44.5166666666667,NA,0,"hdata"
"Unknown","2001_156805_4_10_2",2001,10,2,12,-61.1333333333333,45.1666666666667,NA,0,"hdata"
"Unknown","2001_156808_6_10_2",2001,10,2,12,-60.8166666666667,45.3166666666667,NA,0,"hdata"
"Unknown","2001_156879_16_10_2",2001,10,2,12,-63.3166666666667,44.5333333333333,NA,0,"hdata"
"Unknown","2001_156888_9_10_2",2001,10,2,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_156892_21_10_2",2001,10,2,7,-63.1333333333333,44.55,NA,0,"hdata"
"Unknown","2001_156957_4_10_2",2001,10,2,12,-61.4666666666667,45.0166666666667,NA,0,"hdata"
"Unknown","2001_157003_5_10_2",2001,10,2,12,-61.3833333333333,45.0333333333333,NA,0,"hdata"
"Unknown","2001_157043_5_10_2",2001,10,2,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_157053_8_10_2",2001,10,2,12,-61.4166666666667,45.05,NA,0,"hdata"
"Unknown","2001_157062_4_10_2",2001,10,2,12,-61.5666666666667,45.0333333333333,NA,0,"hdata"
"Unknown","2001_158932_14_10_2",2001,10,2,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_158935_9_10_2",2001,10,2,8,-60.7666666666667,45.2333333333333,NA,1,"hdata"
"Unknown","2001_159260_5_10_2",2001,10,2,12,-60.8333333333333,45.3166666666667,NA,0,"hdata"
"Unknown","2001_176079_5_10_2",2001,10,2,2,-63,44.6,NA,1,"hdata"
"Unknown","2001_2424_19_10_3",2001,10,3,4.5,-63.0666666666667,44.6333333333333,NA,0,"hdata"
"Unknown","2001_3983_10_10_3",2001,10,3,4.2,-62.2333333333333,44.6,NA,1,"hdata"
"Unknown","2001_8402_12_10_3",2001,10,3,10,-63.15,44.55,NA,1,"hdata"
"Unknown","2001_102394_31_10_3",2001,10,3,13,-64.6666666666667,43.8666666666667,NA,0,"hdata"
"Unknown","2001_102841_15_10_3",2001,10,3,12,-66.2333333333333,44.5,NA,1,"hdata"
"Unknown","2001_104479_22_10_3",2001,10,3,12,-64.6833333333333,43.8666666666667,NA,1,"hdata"
"Unknown","2001_104585_5_10_3",2001,10,3,5.5,-61.4666666666667,45.05,NA,1,"hdata"
"Unknown","2001_150689_8_10_3",2001,10,3,12,-60.8666666666667,45.3,NA,0,"hdata"
"Unknown","2001_150960_9_10_3",2001,10,3,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_150998_6_10_3",2001,10,3,12,-60.8,45.3,NA,0,"hdata"
"Unknown","2001_151015_11_10_3",2001,10,3,11,-66.1,45.1166666666667,NA,0,"hdata"
"Unknown","2001_151158_9_10_3",2001,10,3,1.5,-60.9,45.3166666666667,NA,1,"hdata"
"Unknown","2001_151512_11_10_3",2001,10,3,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_151587_7_10_3",2001,10,3,10,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_151615_10_10_3",2001,10,3,12,-60.8666666666667,45.2666666666667,NA,0,"hdata"
"Unknown","2001_152200_20_10_3",2001,10,3,7,-63.15,44.55,NA,2,"hdata"
"Unknown","2001_152206_6_10_3",2001,10,3,12,-60.8666666666667,45.3,NA,0,"hdata"
"Unknown","2001_152566_11_10_3",2001,10,3,12,-63.1333333333333,44.6,NA,0,"hdata"
"Unknown","2001_152584_20_10_3",2001,10,3,1,-63.35,44.55,NA,1,"hdata"
"Unknown","2001_153450_7_10_3",2001,10,3,12,-60.85,45.3,NA,0,"hdata"
"Unknown","2001_153618_13_10_3",2001,10,3,6,-63.1666666666667,44.6,NA,0,"hdata"
"Unknown","2001_154033_13_10_3",2001,10,3,12,-63.1,44.6166666666667,NA,0,"hdata"
"Unknown","2001_154486_8_10_3",2001,10,3,12,-60.85,45.2333333333333,NA,0,"hdata"
"Unknown","2001_155128_13_10_3",2001,10,3,12,-63.1166666666667,44.6,NA,0,"hdata"
"Unknown","2001_155428_21_10_3",2001,10,3,4,-63.15,44.5833333333333,NA,1,"hdata"
"Unknown","2001_156408_10_10_3",2001,10,3,12,-63.5833333333333,44.45,NA,0,"hdata"
"Unknown","2001_156478_24_10_3",2001,10,3,12,-66.4166666666667,44.5166666666667,NA,0,"hdata"
"Unknown","2001_156805_5_10_3",2001,10,3,12,-60.8333333333333,45.2666666666667,NA,0,"hdata"
"Unknown","2001_156816_1_10_3",2001,10,3,12,-61.3166666666667,45.0333333333333,NA,0,"hdata"
"Unknown","2001_156892_22_10_3",2001,10,3,7.5,-63.1333333333333,44.55,NA,0,"hdata"
"Unknown","2001_156957_5_10_3",2001,10,3,12,-60.8333333333333,45.3,NA,0,"hdata"
"Unknown","2001_157003_6_10_3",2001,10,3,12,-61.4166666666667,45.0833333333333,NA,0,"hdata"
"Unknown","2001_157043_6_10_3",2001,10,3,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_157053_9_10_3",2001,10,3,10,-61.4166666666667,45.05,NA,0,"hdata"
"Unknown","2001_157062_5_10_3",2001,10,3,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_157072_5_10_3",2001,10,3,8,-60.85,45.2833333333333,NA,1,"hdata"
"Unknown","2001_158932_15_10_3",2001,10,3,12,-63.15,44.6,NA,0,"hdata"
"Unknown","2001_159126_9_10_3",2001,10,3,5,-63.0333333333333,44.55,NA,1,"hdata"
"Unknown","2001_159260_6_10_3",2001,10,3,12,-60.8333333333333,45.35,NA,0,"hdata"
"Unknown","2001_159336_4_10_3",2001,10,3,14,-60.85,45.2833333333333,NA,1,"hdata"
"Unknown","2001_176079_6_10_3",2001,10,3,3,-63.1,44.6166666666667,NA,1,"hdata"
"Unknown","2001_8402_13_10_4",2001,10,4,12,-63.25,44.55,NA,0,"hdata"
"Unknown","2001_102394_32_10_4",2001,10,4,11.5,-64.6833333333333,43.8833333333333,NA,0,"hdata"
"Unknown","2001_102789_6_10_4",2001,10,4,12,-65.5,42.0333333333333,NA,2,"hdata"
"Unknown","2001_103393_26_10_4",2001,10,4,12,-64.6666666666667,43.8333333333333,NA,1,"hdata"
"Unknown","2001_104479_23_10_4",2001,10,4,12,-64.6833333333333,43.8833333333333,NA,0,"hdata"
"Unknown","2001_104585_6_10_4",2001,10,4,12,-61.4,45.0333333333333,NA,0,"hdata"
"Unknown","2001_104883_10_10_4",2001,10,4,14,-60.8,45.3,NA,1,"hdata"
"Unknown","2001_105372_8_10_4",2001,10,4,17,-65.5166666666667,42.0833333333333,NA,4,"hdata"
"Unknown","2001_105531_3_10_4",2001,10,4,15.5,-65.5166666666667,42.0333333333333,NA,5,"hdata"
"Unknown","2001_150151_8_10_4",2001,10,4,10.5,-63.4666666666667,44.5833333333333,NA,0,"hdata"
"Unknown","2001_150532_9_10_4",2001,10,4,24,-65.6,42.0666666666667,NA,8,"hdata"
"Unknown","2001_150689_9_10_4",2001,10,4,12,-60.8666666666667,45.3,NA,0,"hdata"
"Unknown","2001_150960_10_10_4",2001,10,4,6.5,-60.85,45.2833333333333,NA,1,"hdata"
"Unknown","2001_150998_7_10_4",2001,10,4,12,-60.8,45.3,NA,0,"hdata"
"Unknown","2001_151158_10_10_4",2001,10,4,12,-60.9,45.3166666666667,NA,1,"hdata"
"Unknown","2001_151587_8_10_4",2001,10,4,12,-60.85,45.2833333333333,NA,1,"hdata"
"Unknown","2001_151615_11_10_4",2001,10,4,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_151663_9_10_4",2001,10,4,9,-60.9,45.3,NA,1,"hdata"
"Unknown","2001_152129_18_10_4",2001,10,4,15,-63.0833333333333,44.6,NA,2,"hdata"
"Unknown","2001_152200_21_10_4",2001,10,4,6,-63.4833333333333,44.6,NA,1,"hdata"
"Unknown","2001_152206_7_10_4",2001,10,4,12,-60.8666666666667,45.3,NA,0,"hdata"
"Unknown","2001_153618_14_10_4",2001,10,4,4,-63.1666666666667,44.6,NA,0,"hdata"
"Unknown","2001_154030_10_10_4",2001,10,4,4,-63.0833333333333,44.6166666666667,NA,1,"hdata"
"Unknown","2001_154033_14_10_4",2001,10,4,2.5,-63.4833333333333,44.5,NA,1,"hdata"
"Unknown","2001_154477_4_10_4",2001,10,4,24,-60.9,45.3,NA,1,"hdata"
"Unknown","2001_154486_9_10_4",2001,10,4,2,-60.85,45.2333333333333,NA,1,"hdata"
"Unknown","2001_155128_14_10_4",2001,10,4,12,-63.1166666666667,44.6,NA,0,"hdata"
"Unknown","2001_155428_22_10_4",2001,10,4,3,-63.15,44.5833333333333,NA,1,"hdata"
"Unknown","2001_156408_11_10_4",2001,10,4,12,-63.4166666666667,44.4666666666667,NA,0,"hdata"
"Unknown","2001_156502_6_10_4",2001,10,4,12,-63.0666666666667,44.6333333333333,NA,0,"hdata"
"Unknown","2001_156805_6_10_4",2001,10,4,12,-60.8666666666667,45.2666666666667,NA,1,"hdata"
"Unknown","2001_156816_2_10_4",2001,10,4,6,-60.9,45.3,NA,1,"hdata"
"Unknown","2001_156888_11_10_4",2001,10,4,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_156892_23_10_4",2001,10,4,3.8,-63.1333333333333,44.55,NA,1,"hdata"
"Unknown","2001_156957_6_10_4",2001,10,4,12,-60.8833333333333,45.25,NA,0,"hdata"
"Unknown","2001_157003_7_10_4",2001,10,4,13,-60.9333333333333,45.3166666666667,NA,1,"hdata"
"Unknown","2001_157043_7_10_4",2001,10,4,7,-60.85,45.2833333333333,NA,1,"hdata"
"Unknown","2001_157053_10_10_4",2001,10,4,12,-60.9,45.25,NA,0,"hdata"
"Unknown","2001_157062_6_10_4",2001,10,4,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_157072_6_10_4",2001,10,4,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_158932_16_10_4",2001,10,4,1,-63.0833333333333,44.6166666666667,NA,1,"hdata"
"Unknown","2001_159260_7_10_4",2001,10,4,10,-60.95,45.3166666666667,NA,1,"hdata"
"Unknown","2001_176079_7_10_4",2001,10,4,4.3,-63.4333333333333,44.5833333333333,NA,0,"hdata"
"Unknown","2001_8402_14_10_5",2001,10,5,12,-63.0666666666667,44.5833333333333,NA,2,"hdata"
"Unknown","2001_102394_33_10_5",2001,10,5,6.3,-64.6833333333333,43.8833333333333,NA,0,"hdata"
"Unknown","2001_104317_18_10_5",2001,10,5,24,-65.6,42.0666666666667,NA,8,"hdata"
"Unknown","2001_104479_24_10_5",2001,10,5,12,-64.2333333333333,44.2166666666667,NA,1,"hdata"
"Unknown","2001_104585_7_10_5",2001,10,5,12,-61.4,45.1,NA,0,"hdata"
"Unknown","2001_105177_6_10_5",2001,10,5,23,-65.5833333333333,42.0833333333333,NA,0,"hdata"
"Unknown","2001_150689_10_10_5",2001,10,5,12,-60.8666666666667,45.3,NA,1,"hdata"
"Unknown","2001_150960_11_10_5",2001,10,5,10,-60.9333333333333,45.25,NA,1,"hdata"
"Unknown","2001_150998_8_10_5",2001,10,5,8,-60.8,45.3,NA,1,"hdata"
"Unknown","2001_151158_11_10_5",2001,10,5,6,-60.9,45.3166666666667,NA,1,"hdata"
"Unknown","2001_151512_12_10_5",2001,10,5,12,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_151587_9_10_5",2001,10,5,6,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_151663_10_10_5",2001,10,5,12,-60.8166666666667,45.3,NA,0,"hdata"
"Unknown","2001_152040_41_10_5",2001,10,5,13,-63.1166666666667,44.55,NA,0,"hdata"
"Unknown","2001_152129_19_10_5",2001,10,5,12,-63.0833333333333,44.6166666666667,NA,0,"hdata"
"Unknown","2001_152200_22_10_5",2001,10,5,4,-63.4833333333333,44.6,NA,1,"hdata"
"Unknown","2001_152206_8_10_5",2001,10,5,12,-60.8666666666667,45.3,NA,0,"hdata"
"Unknown","2001_152348_11_10_5",2001,10,5,7,-63.1,44.5333333333333,NA,1,"hdata"
"Unknown","2001_152566_12_10_5",2001,10,5,2,-63.0833333333333,44.6166666666667,NA,1,"hdata"
"Unknown","2001_152913_9_10_5",2001,10,5,8,-63.1,44.6166666666667,NA,2,"hdata"
"Unknown","2001_153450_9_10_5",2001,10,5,12,-60.9,45.25,NA,0,"hdata"
"Unknown","2001_153688_19_10_5",2001,10,5,4,-63.05,44.5333333333333,NA,1,"hdata"
"Unknown","2001_154014_7_10_5",2001,10,5,12,-60.8666666666667,45.2666666666667,NA,0,"hdata"
"Unknown","2001_154030_11_10_5",2001,10,5,5,-63.0666666666667,44.6166666666667,NA,2,"hdata"
"Unknown","2001_154477_5_10_5",2001,10,5,2.5,-60.85,45.3,NA,1,"hdata"
"Unknown","2001_154486_10_10_5",2001,10,5,12,-60.85,45.2333333333333,NA,0,"hdata"
"Unknown","2001_155036_18_10_5",2001,10,5,11,-63.1,44.5833333333333,NA,2,"hdata"
"Unknown","2001_155133_22_10_5",2001,10,5,10,-63.0666666666667,44.6166666666667,NA,1,"hdata"
"Unknown","2001_155428_23_10_5",2001,10,5,5,-63.1166666666667,44.6,NA,2,"hdata"
"Unknown","2001_156382_12_10_5",2001,10,5,3,-63.0666666666667,44.4666666666667,NA,1,"hdata"
"Unknown","2001_156408_12_10_5",2001,10,5,12,-63.4333333333333,44.4666666666667,NA,0,"hdata"
"Unknown","2001_156449_17_10_5",2001,10,5,2,-63.35,43.5666666666667,NA,1,"hdata"
"Unknown","2001_156460_41_10_5",2001,10,5,9,-63.3,44.5666666666667,NA,0,"hdata"
"Unknown","2001_156478_26_10_5",2001,10,5,8,-63.0666666666667,44.6166666666667,NA,0,"hdata"
"Unknown","2001_156502_7_10_5",2001,10,5,3,-63.1,44.6333333333333,NA,1,"hdata"
"Unknown","2001_156805_7_10_5",2001,10,5,10,-60.8666666666667,45.2833333333333,NA,0,"hdata"
"Unknown","2001_156808_7_10_5",2001,10,5,12,-60.8166666666667,45.3166666666667,NA,0,"hdata"
"Unknown","2001_156879_17_10_5",2001,10,5,1,-63.3,44.55,NA,1,"hdata"
"Unknown","2001_156892_24_10_5",2001,10,5,2.5,-63.5,44.3833333333333,NA,1,"hdata"
"Unknown","2001_156957_7_10_5",2001,10,5,1,-60.8833333333333,45.25,NA,1,"hdata"
"Unknown","2001_157003_8_10_5",2001,10,5,12,-61.4833333333333,45.1333333333333,NA,0,"hdata"
"Unknown","2001_157043_8_10_5",2001,10,5,12,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_157053_11_10_5",2001,10,5,12,-60.9,45.25,NA,0,"hdata"
"Unknown","2001_157062_7_10_5",2001,10,5,12,-60.9333333333333,45.2833333333333,NA,0,"hdata"
"Unknown","2001_157072_7_10_5",2001,10,5,12,-60.8333333333333,42.2833333333333,NA,0,"hdata"
"Unknown","2001_158932_17_10_5",2001,10,5,4,-61.1333333333333,45.1666666666667,NA,1,"hdata"
"Unknown","2001_159260_8_10_5",2001,10,5,12,-60.8333333333333,45.3,NA,0,"hdata"
"Unknown","2001_175511_9_10_5",2001,10,5,5.5,-63.0666666666667,44.6166666666667,NA,1,"hdata"
"Unknown","2001_176079_8_10_5",2001,10,5,4,-63.0666666666667,44.6333333333333,NA,1,"hdata"
"Unknown","2001_101576_6_10_6",2001,10,6,12,-65.6,42.0833333333333,NA,1,"hdata"
"Unknown","2001_103254_7_10_6",2001,10,6,12,-65.5833333333333,42.05,NA,1,"hdata"
"Unknown","2001_104585_8_10_6",2001,10,6,12,-61.3666666666667,45.1166666666667,NA,0,"hdata"
"Unknown","2001_150689_11_10_6",2001,10,6,12,-60.7833333333333,45.3333333333333,NA,0,"hdata"
"Unknown","2001_150960_12_10_6",2001,10,6,12,-60.8333333333333,45.3,NA,0,"hdata"
"Unknown","2001_150998_9_10_6",2001,10,6,12,-60.8,45.3,NA,0,"hdata"
"Unknown","2001_151158_12_10_6",2001,10,6,12,-60.9,45.3166666666667,NA,0,"hdata"
"Unknown","2001_151587_10_10_6",2001,10,6,10,-60.85,45.2833333333333,NA,0,"hdata"
"Unknown","2001_151615_13_10_6",2001,10,6,12,-60.8333333333333,45.2833333333333,NA,0,"hdata"
"Unknown","2001_152129_20_10_6",2001,10,6,12,-63.4666666666667,44.45,NA,0,"hdata"
"Unknown","2001_152206_9_10_6",2001,10,6,5.5,-60.8333333333333,45.3,NA,1,"hdata"
"Unknown","2001_152913_10_10_6",2001,10,6,4,-63.3333333333333,44.5333333333333,NA,0,"hdata"
"Unknown","2001_153450_10_10_6",2001,10,6,12,-60.8333333333333,45.3333333333333,NA,0,"hdata"
"Unknown","2001_154014_8_10_6",2001,10,6,4.2,-60.9,45.25,NA,1,"hdata"
"Unknown","2001_154477_6_10_6",2001,10,6,12,-60.85,45.3,NA,0,"hdata"
"Unknown","2001_154486_11_10_6",2001,10,6,12,-60.85,45.25,NA,0,"hdata"
"Unknown","2001_154565_6_10_6",2001,10,6,7,-60.85,45.3,NA,0,"hdata"
"Unknown","2001_155036_19_10_6",2001,10,6,5,-63.0833333333333,44.6,NA,0,"hdata"
"Unknown","2001_156408_13_10_6",2001,10,6,12,-63.4166666666667,44.4666666666667,NA,0,"hdata"
"Unknown","2001_156805_8_10_6",2001,10,6,6,-60.8666666666667,45.2833333333333,NA,0,"hdata"
"Unknown","2001_156808_8_10_6",2001,10,6,12,-60.8666666666667,45.2666666666667,NA,0,"hdata"
"Unknown","2001_156881_1_10_6",2001,10,6,12,-60.8333333333333,45.3,NA,0,"hdata"
"Unknown","2001_156888_12_10_6",2001,10,6,12,-60.9333333333333,45.2166666666667,NA,0,"hdata"
"Unknown","2001_156957_8_10_6",2001,10,6,12,-60.8833333333333,45.25,NA,0,"hdata"
"Unknown","2001_157003_9_10_6",2001,10,6,8,-60.85,45.3,NA,1,"hdata"
"Unknown","2001_157043_9_10_6",2001,10,6,12,-60.5166666666667,45.2833333333333,NA,0,"hdata"
"Unknown","2001_157053_12_10_6",2001,10,6,7,-60.8333333333333,45.25,NA,0,"hdata"
"Unknown","2001_157072_8_10_6",2001,10,6,1,-60.85,42.2833333333333,NA,1,"hdata"
"Unknown","2001_158932_18_10_6",2001,10,6,4,-60.8166666666667,45.4333333333333,NA,1,"hdata"
"Unknown","2001_175511_10_10_6",2001,10,6,12,-63.0666666666667,44.6166666666667,NA,0,"hdata"
