mo_name,sp_code,sp_name,st,boattype,area,trips,v_trips,boatsonf,month,tot_area,n_area,p_area,year,state,n,malb,mskj,myft,mbet,mwhm,mbum,msai,mwah,mblushk,mthrshk,mbethrsh,msfnmako,mlfnmako,mdskyshk,mhmmrshk,mltunny,mbon,mkmack,msmack,mblktun,msbarshk,mswd,mmakoshk,mwshk,mtgrshk,mstgrshk,mambrjk,mdol,mysbft,msbft,mlschbft,msmdbft,mlgmdbft,mlgbft,muncbft,mporbgl,salb,sskj,syft,sbet,swhm,sbum,ssai,swah,sblushk,sthrshk,sbethrsh,ssfnmako,slfnmako,sdskyshk,shmmrshk,sltunny,sbon,skmack,ssmack,sblktun,ssbarshk,sswd,smakoshk,swshk,stgrshk,sstgrshk,sambrjk,sdol,sysbft,ssbft,slschbft,ssmdbft,slgmdbft,slgbft,suncbft,sporbgl,intrcept,inframe,outframe,p_frame,vp_frame,exfactor,vxfactor,tottrips,vartrips,calb,valb,cskj,vskj,cyft,vyft,cbet,vbet,cwhm,vwhm,cbum,vbum,csai,vsai,cwah,vwah,cblushk,vblushk,cthrshk,vthrshk,cbethrsh,vbethrsh,csfnmako,vsfnmako,clfnmako,vlfnmako,cdskyshk,vdskyshk,chmmrshk,vhmmrshk,cltunny,vltunny,cbon,vbon,ckmack,vkmack,csmack,vsmack,cblktun,vblktun,csbarshk,vsbarshk,cswd,vswd,cmakoshk,vmakoshk,cwshk,vwshk,ctgrshk,vtgrshk,cstgrshk,vstgrshk,cambrjk,vambrjk,cdol,vdol,cysbft,vysbft,csbft,vsbft,clschbft,vlschbft,csmdbft,vsmdbft,clgmdbft,vlgmdbft,clgbft,vlgbft,cuncbft,vuncbft,cporbgl,vporbgl,kept,var_kept,meankept,s2_kept,alive,var_alive,dead,var_dead,weighed,var_weighed
August,4811,porbeagle shark,NY,1,5,858.1563981,25136.04147,1947,8,,,1,2011,NY,105,0.9238095238,0,1.3047619048,0.0857142857,0.0095238095,0,0,0.0571428571,0,0,0,0.0761904762,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,2.9619047619,0,0.019047619,0,0,0,0,0,0,3.4172161172,0,4.0216117216,0.1175824176,0.0095238095,0,0,0.0543956044,0,0,0,0.0710622711,0,0,0,0,0,0,0,0,0,0.0188644689,0,0,0,0,0,24.286996337,0,0.0188644689,0,0,0,0,0,0,100,71,29,0.71,0.002059,1.4084507042,0.0081844172,1208.6709832,55684.750812,1116.5817655,93254.845791,0,0,1577.0278543,148618.60741,103.60036999,1982.7020421,11.511152221,132.50662546,0,0,0,0,69.066913328,909.79677239,0,0,0,0,0,0,92.089217771,1274.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,3579.9683409,813545.21288,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,4821,sandbar shark,NY,1,5,858.1563981,25136.04147,1947,8,,,1,2011,NY,105,0.9238095238,0,1.3047619048,0.0857142857,0.0095238095,0,0,0.0571428571,0,0,0,0.0761904762,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,2.9619047619,0,0.019047619,0,0,0,0,0,0,3.4172161172,0,4.0216117216,0.1175824176,0.0095238095,0,0,0.0543956044,0,0,0,0.0710622711,0,0,0,0,0,0,0,0,0,0.0188644689,0,0,0,0,0,24.286996337,0,0.0188644689,0,0,0,0,0,0,100,71,29,0.71,0.002059,1.4084507042,0.0081844172,1208.6709832,55684.750812,1116.5817655,93254.845791,0,0,1577.0278543,148618.60741,103.60036999,1982.7020421,11.511152221,132.50662546,0,0,0,0,69.066913328,909.79677239,0,0,0,0,0,0,92.089217771,1274.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,3579.9683409,813545.21288,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,4841,dusky shark,NY,1,5,858.1563981,25136.04147,1947,8,,,1,2011,NY,105,0.9238095238,0,1.3047619048,0.0857142857,0.0095238095,0,0,0.0571428571,0,0,0,0.0761904762,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,2.9619047619,0,0.019047619,0,0,0,0,0,0,3.4172161172,0,4.0216117216,0.1175824176,0.0095238095,0,0,0.0543956044,0,0,0,0.0710622711,0,0,0,0,0,0,0,0,0,0.0188644689,0,0,0,0,0,24.286996337,0,0.0188644689,0,0,0,0,0,0,100,71,29,0.71,0.002059,1.4084507042,0.0081844172,1208.6709832,55684.750812,1116.5817655,93254.845791,0,0,1577.0278543,148618.60741,103.60036999,1982.7020421,11.511152221,132.50662546,0,0,0,0,69.066913328,909.79677239,0,0,0,0,0,0,92.089217771,1274.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,3579.9683409,813545.21288,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,4911,tiger shark,NY,1,5,858.1563981,25136.04147,1947,8,,,1,2011,NY,105,0.9238095238,0,1.3047619048,0.0857142857,0.0095238095,0,0,0.0571428571,0,0,0,0.0761904762,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,2.9619047619,0,0.019047619,0,0,0,0,0,0,3.4172161172,0,4.0216117216,0.1175824176,0.0095238095,0,0,0.0543956044,0,0,0,0.0710622711,0,0,0,0,0,0,0,0,0,0.0188644689,0,0,0,0,0,24.286996337,0,0.0188644689,0,0,0,0,0,0,100,71,29,0.71,0.002059,1.4084507042,0.0081844172,1208.6709832,55684.750812,1116.5817655,93254.845791,0,0,1577.0278543,148618.60741,103.60036999,1982.7020421,11.511152221,132.50662546,0,0,0,0,69.066913328,909.79677239,0,0,0,0,0,0,92.089217771,1274.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,3579.9683409,813545.21288,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,4931,blue shark,NY,1,5,858.1563981,25136.04147,1947,8,,,1,2011,NY,105,0.9238095238,0,1.3047619048,0.0857142857,0.0095238095,0,0,0.0571428571,0,0,0,0.0761904762,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,2.9619047619,0,0.019047619,0,0,0,0,0,0,3.4172161172,0,4.0216117216,0.1175824176,0.0095238095,0,0,0.0543956044,0,0,0,0.0710622711,0,0,0,0,0,0,0,0,0,0.0188644689,0,0,0,0,0,24.286996337,0,0.0188644689,0,0,0,0,0,0,100,71,29,0.71,0.002059,1.4084507042,0.0081844172,1208.6709832,55684.750812,1116.5817655,93254.845791,0,0,1577.0278543,148618.60741,103.60036999,1982.7020421,11.511152221,132.50662546,0,0,0,0,69.066913328,909.79677239,0,0,0,0,0,0,92.089217771,1274.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,3579.9683409,813545.21288,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.26950328,74703.06987,0,0,0,0
August,4951,hammerhead sharks,NY,1,5,858.1563981,25136.04147,1947,8,,,1,2011,NY,105,0.9238095238,0,1.3047619048,0.0857142857,0.0095238095,0,0,0.0571428571,0,0,0,0.0761904762,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,2.9619047619,0,0.019047619,0,0,0,0,0,0,3.4172161172,0,4.0216117216,0.1175824176,0.0095238095,0,0,0.0543956044,0,0,0,0.0710622711,0,0,0,0,0,0,0,0,0,0.0188644689,0,0,0,0,0,24.286996337,0,0.0188644689,0,0,0,0,0,0,100,71,29,0.71,0.002059,1.4084507042,0.0081844172,1208.6709832,55684.750812,1116.5817655,93254.845791,0,0,1577.0278543,148618.60741,103.60036999,1982.7020421,11.511152221,132.50662546,0,0,0,0,69.066913328,909.79677239,0,0,0,0,0,0,92.089217771,1274.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,3579.9683409,813545.21288,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,5293,blackfin tuna,NY,1,5,858.1563981,25136.04147,1947,8,,,1,2011,NY,105,0.9238095238,0,1.3047619048,0.0857142857,0.0095238095,0,0,0.0571428571,0,0,0,0.0761904762,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,2.9619047619,0,0.019047619,0,0,0,0,0,0,3.4172161172,0,4.0216117216,0.1175824176,0.0095238095,0,0,0.0543956044,0,0,0,0.0710622711,0,0,0,0,0,0,0,0,0,0.0188644689,0,0,0,0,0,24.286996337,0,0.0188644689,0,0,0,0,0,0,100,71,29,0.71,0.002059,1.4084507042,0.0081844172,1208.6709832,55684.750812,1116.5817655,93254.845791,0,0,1577.0278543,148618.60741,103.60036999,1982.7020421,11.511152221,132.50662546,0,0,0,0,69.066913328,909.79677239,0,0,0,0,0,0,92.089217771,1274.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,3579.9683409,813545.21288,0,0,23.022304443,272.6637189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0030,greater amberjack,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0330,Atlantic bonito,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,1050,dolphin,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,2.5526315789,37.064722617,24.327088593,371.91740806,0,0,24.327088593,261.97249237
August,1940,king mackerel,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,2161,white marlin,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.327088593,261.97249237,0,0,0,0
August,2171,blue marlin,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.218059062,153.08052406,0,0,0,0
August,3026,sailfish,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,3491,sand tiger,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,3531,thresher sharks,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0.0263157895,0.0263157895,0,0,0,0,0,0
August,3541,bigeye thresher,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,3551,shortfin mako,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.218059062,153.08052406,0.0526315789,0.0512091038,0,0,0,0,16.218059062,153.08052406
August,3571,mako sharks,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,3581,longfin mako,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,3840,Spanish mackerel,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,4328,swordfish,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,4661,skipjack tuna,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,4670,bluefin tuna - UNC,NY,2,5,202.21892393,7033.8053917,293,8,,,1,2011,NY,38,0.2894736842,0,1.9736842105,0.1842105263,0,0,0,0,0,0.0263157895,0,0.0526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5526315789,0,0,0,0,0,0,0,0,0.7517780939,0,10.026315789,0.5327169275,0,0,0,0,0,0.0263157895,0,0.0512091038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.064722617,0,0,0,0,0,0,0,0,32,21,11,0.65625,0.0070495605,1.5238095238,0.0392349464,308.14312218,17660.908022,89.199324843,3008.9983465,0,0,608.17721484,89190.154899,56.763206718,1682.8328173,0,0,0,0,0,0,0,0,0,0,8.1090295312,65.756359937,0,0,16.218059062,153.08052406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.57586452,190466.14405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
